Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M,pred_assists_per90,pred_clean_sheets_per90,pred_goals_against_per90,pred_goals_per90,pred_minutes,pred_tackles_won_per90
5453,C,M;C,Ricci S.,Como,4,4,0,4,4,0,12,15,0.07789532095193863,,,0.046562280505895615,1289.298828125,
4199,C,C;T,Loftus-Cheek,Milan,4,4,0,4,4,0,16,16,0.08062168955802917,,,0.1041855439543724,1078.4365234375,
6252,C,C;T,Folorunsho,Monza,4,4,0,4,4,0,17,17,0.0632319301366806,,,0.06329306215047836,1161.3017578125,
6207,C,W;A,Almqvist,Parma,4,4,0,3,3,0,11,11,0.054276078939437866,,,0.05114205181598663,1145.573486328125,
6005,C,M;C,Ilkhan,Torino,4,4,0,5,5,0,8,10,0.05342020466923714,,,0.04184481129050255,1117.745849609375,
6827,C,W;A,Njie,Fiorentina,4,4,0,4,3,1,28,28,0.0921013280749321,,,0.21276786923408508,1050.1065673828125,
7208,C,M;C,Miller L.,Udinese,4,3,1,4,3,1,12,15,0.04125388711690903,,,0.03880012035369873,1130.534423828125,
7550,C,M;C,Grillitsch,Frosinone,4,5,-1,4,5,-1,10,13,0.03965483605861664,,,0.03448864072561264,1206.7420654296875,
7579,C,C;T,Massolin,Cagliari,4,4,0,4,4,0,12,12,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6024,C,M;C,Sulemana I.,Sassuolo,3,3,0,3,3,0,7,8,0.06180208548903465,,,0.09054676443338394,1149.730712890625,
1871,C,M;C,Deiola,Cagliari,3,3,0,3,3,0,8,8,0.06707189232110977,,,0.054939717054367065,1152.67578125,
4947,C,C;T,Brescianini,Fiorentina,3,3,0,3,3,0,11,11,0.08531410992145538,,,0.13708654046058655,1008.38720703125,
6241,C,C;T,Gelli F.,Frosinone,3,3,0,3,3,0,6,6,0.015549878589808941,,,0.021896738559007645,1135.6336669921875,
6917,C,M;C,Masini,Frosinone,3,2,1,3,2,1,8,10,0.02909662202000618,,,0.022568270564079285,1118.2762451171875,
6503,C,M;C,Stankovic A.,Inter,3,3,0,3,3,0,7,9,0.007580123376101255,,,0.014901993796229362,1078.821044921875,
7248,C,M;C,Gorter,Lecce,3,1,2,3,1,2,12,15,0.016260307282209396,,,0.01698250323534012,922.7310180664062,
5457,C,M;C,Maleh,Lecce,3,2,1,3,2,1,7,9,0.03459395095705986,,,0.04912905767560005,1078.4320068359375,
5295,C,C;W,Musah,Milan,3,2,1,3,2,1,15,15,0.06629801541566849,,,0.10116631537675858,1040.321044921875,
7477,C,M;C,Colombo L.,Monza,3,3,0,3,3,0,4,5,0.08893705159425735,,,0.16466303169727325,1310.348876953125,
5131,C,M;C,Gilmour,Napoli,3,3,0,3,3,0,10,10,0.051135994493961334,,,0.03839591518044472,1146.0498046875,
7138,C,M;C,Ordonez C.,Parma,3,2,1,3,2,1,10,13,0.038513101637363434,,,0.034452758729457855,1144.3521728515625,
7536,C,W;A,Diallo O.,Parma,3,3,0,2,2,0,12,10,0.05152984336018562,,,0.07281585782766342,1027.4228515625,
7183,C,W;A,Aboukhlal,Torino,3,3,0,2,2,0,5,4,0.08144032210111618,,,0.11898477375507355,1028.5308837890625,
5872,C,C;T,Helgason,Venezia,3,3,0,3,3,0,3,3,0.04649725183844566,,,0.08090927451848984,1074.4110107421875,
801,C,M;C,Gagliardini,Cagliari,3,3,0,4,4,0,8,9,0.03407444432377815,,,0.029496008530259132,1272.9659423828125,
7232,C,T;A,Fernandez T.,Venezia,3,3,0,2,2,0,8,6,0.050513703376054764,,,0.048588529229164124,1063.9329833984375,
6225,C,M;C,El Azzouzi O.,Bologna,2,2,0,2,2,0,10,12,0.07497020065784454,,,0.03785951808094978,1304.4696044921875,
6815,C,W,Fadera,Cagliari,2,2,0,2,2,0,12,10,0.09598733484745026,,,0.07041957229375839,1089.2667236328125,
6903,C,C;T,Hasa,Frosinone,2,2,0,2,2,0,5,5,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6980,C,W,Venturino,Genoa,2,2,0,2,2,0,4,4,0.01194455660879612,,,0.06761544197797775,1077.508056640625,
6191,C,M;C,Belahyane,Lazio,2,1,1,2,1,1,3,3,0.047164563089609146,,,0.032860320061445236,1120.13671875,
5880,C,E;W,Ciurria,Monza,2,2,0,2,2,0,6,6,0.06883326172828674,,,0.06659388542175293,1085.2730712890625,
7276,C,E;C,Cremaschi,Parma,2,1,1,2,1,1,3,3,0.05623455345630646,,,0.06227870285511017,1085.508056640625,
6219,C,M;C,Boloca,Sassuolo,2,2,0,2,2,0,5,5,0.028680311515927315,,,0.04671669378876686,1128.353759765625,
6246,C,M;C,Lipani,Sassuolo,2,2,0,2,2,0,5,5,0.031424056738615036,,,0.031501591205596924,1150.4520263671875,
6212,C,M;C,Zarraga,Udinese,2,1,1,2,1,1,4,4,0.036712564527988434,,,0.060678817331790924,1018.2969360351562,
7418,C,W;T,Chakvetadze,Udinese,2,2,0,2,2,0,6,6,0.1283232718706131,,,0.12861698865890503,1043.71240234375,
526,C,C,Duncan,Venezia,2,2,0,2,2,0,4,4,0.11581290513277054,,,0.09354689717292786,1139.12841796875,
6592,C,W;T,Forson O.,Monza,2,1,1,2,1,1,1,1,0.03177069500088692,,,0.047641679644584656,1072.1474609375,
7574,C,C,Foe Ondoa,Monza,2,1,1,2,1,1,2,2,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7092,C,W;T,Jovanovic,Udinese,2,2,0,2,2,0,5,5,0.009143474511802197,,,0.042889419943094254,1072.1474609375,
7165,C,M;C,Liteta,Cagliari,1,1,0,1,1,0,1,1,0.01379834022372961,,,0.021896738559007645,1072.1474609375,
7357,C,C;T,Lahdo,Como,1,1,0,1,1,0,1,1,0.09683294594287872,,,0.13996072113513947,1006.8480224609375,
7456,C,M;C,El Azzouzi A.,Frosinone,1,1,0,1,1,0,1,1,0.07497020065784454,,,0.03785951808094978,1304.4696044921875,
5725,C,C,Kone B.,Frosinone,1,1,0,1,1,0,3,3,0.0425352118909359,,,0.047316133975982666,1412.506591796875,
7345,C,W;T,Przyborek,Lazio,1,1,0,1,1,0,5,5,0.012631363235414028,,,0.06132787466049194,1060.7457275390625,
6410,C,M;C,Kaba,Lecce,1,1,0,1,1,0,2,2,0.06636372208595276,,,0.07087689638137817,1096.6932373046875,
7319,C,M;C,Fofana Sa.,Lecce,1,1,0,1,1,0,1,1,0.07445569336414337,,,0.13986031711101532,1043.557861328125,
5007,C,M;C,Ilic,Lecce,1,1,0,1,1,0,10,13,0.06494881212711334,,,0.10221681743860245,1226.1068115234375,
7481,C,C,Dagasso,Venezia,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7571,C,W;A,Laerke,Lecce,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7572,C,M;C,Comotto,Milan,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7575,C,C,Mout,Monza,1,1,0,1,1,0,12,12,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
5462,C,W,Ciervo,Cagliari,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7628,C,M;C,Sierro,Parma,1,1,0,1,1,0,1,1,0.053189363330602646,,,0.04756778106093407,1335.698974609375,
5585,A,Pc,Malen,Roma,38,34,4,38,34,4,450,450,0.08944098651409149,,,0.32650890946388245,1074.3690185546875,
2764,A,Pc,Martinez L.,Inter,33,35,-2,33,35,-2,361,361,0.06106296181678772,,,0.04421905428171158,1126.8978271484375,
4871,A,Pc,Thuram,Inter,28,29,-1,28,29,-1,249,249,0.050082504749298096,,,0.0943666473031044,1091.2728271484375,
6052,A,Pc,Hojlund,Napoli,28,28,0,28,28,0,260,260,0.05549295246601105,,,0.09142370522022247,1266.229736328125,
6397,A,Pc,Ramos G.,Milan,27,27,0,27,27,0,237,237,0.08061635494232178,,,0.2262270599603653,1017.0549926757812,
5951,A,Pc,Kolo Muani,Juventus,25,26,-1,25,26,-1,165,165,0.077300064265728,,,0.14306309819221497,1088.03125,
2097,A,Pc,Kean,Como,24,25,-1,24,25,-1,183,183,0.06629431992769241,,,0.22620686888694763,1312.119873046875,
6752,A,A,Woltemade,Juventus,23,23,0,23,23,0,160,160,0.0817265659570694,,,0.17622338235378265,1137.03759765625,
7017,A,Pc,Douvikas,Como,22,20,2,22,20,2,185,185,0.0869380459189415,,,0.2596982419490814,1251.4766845703125,
6434,A,A,Yildiz,Juventus,22,23,-1,23,24,-1,100,100,0.10119665414094925,,,0.18432973325252533,1321.2435302734375,
2137,A,Pc,Scamacca,Atalanta,19,19,0,18,18,0,110,110,0.12941403687000275,,,0.30232471227645874,1083.867431640625,
531,A,A,Berardi,Sassuolo,19,18,1,20,19,1,106,106,0.09956376254558563,,,0.18372707068920135,1176.2393798828125,
5637,A,Pc,Davis K.,Udinese,19,19,0,19,19,0,108,108,0.07626660913228989,,,0.14310938119888306,1308.2440185546875,
6435,A,Pc,Krstovic,Atalanta,18,18,0,17,17,0,98,98,0.11120852082967758,,,0.27155017852783203,1250.2689208984375,
5995,A,A,De Ketelaere,Atalanta,17,17,0,18,18,0,95,95,0.07378068566322327,,,0.22099390625953674,1281.376708984375,
7071,A,Pc,Esposito F.P.,Inter,17,16,1,17,16,1,105,105,0.09254409372806549,,,0.16588443517684937,1235.8292236328125,
309,A,A,Dybala,Roma,16,14,2,17,15,2,100,100,0.10100831091403961,,,0.19447742402553558,1071.21484375,
6675,A,Pc,Dovbyk,Bologna,15,16,-1,15,16,-1,51,48,0.10522594302892685,,,0.32555851340293884,1103.78515625,
6060,A,A,Laurientè,Sassuolo,15,15,0,16,16,0,83,83,0.09905251115560532,,,0.1650504767894745,1414.2891845703125,
4371,A,A,Raspadori,Atalanta,14,13,1,15,14,1,73,70,0.08157792687416077,,,0.27569183707237244,993.9381103515625,
7351,A,W;A,Santos A.,Napoli,14,14,0,15,15,0,61,61,0.058157969266176224,,,0.10272400081157684,956.8823852539062,
7023,A,Pc,Pellegrino M.,Fiorentina,14,15,-1,14,15,-1,40,37,0.04895494505763054,,,0.21848523616790771,1224.413818359375,
6572,A,Pc,Castro S.,Roma,14,14,0,13,13,0,70,70,0.09643246233463287,,,0.10746578127145767,1359.6005859375,
2061,A,Pc,Simeone,Torino,14,15,-1,14,15,-1,80,77,0.08628533780574799,,,0.16294658184051514,1330.3656005859375,
5694,A,Pc,Beto,Fiorentina,14,14,0,14,14,0,50,50,0.0781453400850296,,,0.2791837751865387,1086.6131591796875,
5734,A,A,Soulè,Roma,13,12,1,14,13,1,48,48,0.10618704557418823,,,0.1502181738615036,1295.207275390625,
4463,A,A,Esposito Se.,Sassuolo,12,13,-1,13,14,-1,40,40,0.09254409372806549,,,0.16588443517684937,1235.8292236328125,
6967,A,W;A,Diao,Como,12,11,1,13,12,1,50,50,0.07263117283582687,,,0.18409283459186554,1089.3778076171875,
2038,A,Pc,Pinamonti,Lazio,12,13,-1,11,12,-1,53,50,0.06115720421075821,,,0.21132081747055054,1411.1201171875,
7547,A,Pc,Kevin Carlos,Cagliari,12,13,-1,11,12,-1,36,33,0.026982810348272324,,,0.07461870461702347,1109.284912109375,
4923,A,Pc,Colombo,Genoa,11,11,0,10,10,0,52,49,0.08893705159425735,,,0.16466303169727325,1310.348876953125,
7484,A,Pc,Adams A.,Venezia,11,12,-1,10,11,-1,35,35,0.08891845494508743,,,0.16484619677066803,1142.884521484375,
6646,A,A,Adams C.,Torino,10,9,1,11,10,1,33,33,0.08891845494508743,,,0.16484619677066803,1142.884521484375,
6229,A,Pc,Tourè E.,Parma,10,11,-1,10,11,-1,37,34,0.03262465074658394,,,0.07065162062644958,1019.2332153320312,
7554,A,Pc,Romero D.,Parma,10,10,0,10,10,0,37,34,0.06513866782188416,,,0.06386228650808334,1201.638671875,
5436,A,Pc,Raimondo,Frosinone,9,7,2,8,6,2,27,24,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
2155,A,Pc,Cutrone,Monza,9,9,0,8,8,0,23,20,0.05502833425998688,,,0.20583249628543854,1073.49169921875,
7347,A,Pc,Bowie,Sassuolo,9,10,-1,8,9,-1,32,32,0.044324908405542374,,,0.09443885833024979,1101.0570068359375,
6904,A,A,Yeboah J.,Venezia,9,8,1,9,8,1,27,27,0.07783802598714828,,,0.15682217478752136,1060.6990966796875,
7612,A,Pc,Bobcek,Frosinone,9,9,0,9,9,0,31,28,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
4359,A,Pc,Piccoli,Bologna,8,8,0,7,7,0,29,26,0.06638015806674957,,,0.1933092176914215,1233.85546875,
6530,A,W;A,Ghedjemis,Frosinone,8,9,-1,9,10,-1,23,25,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6164,A,A,Vitinha O.,Genoa,8,8,0,8,8,0,13,13,0.08441846817731857,,,0.07981696724891663,1319.199462890625,
5029,A,Pc,Geubbels,Lecce,8,9,-1,7,8,-1,23,20,0.07380827516317368,,,0.15579251945018768,1067.0084228515625,
7600,A,Pc,Osmajic,Genoa,8,8,0,7,7,0,28,25,0.04362095892429352,,,0.1097138524055481,1280.7099609375,
6669,A,Pc,Bonny,Inter,7,7,0,6,6,0,15,12,0.09824270755052567,,,0.12214168161153793,1255.8687744140625,
2832,A,W;A,Boga,Juventus,7,6,1,7,7,0,27,30,0.0981922373175621,,,0.19998538494110107,994.0010986328125,
7523,A,Pc,Varela G.,Monza,7,3,4,7,3,4,40,37,0.06646133214235306,,,0.07456338405609131,1388.344970703125,
7449,A,Pc,Rrahmani Al.,Venezia,7,8,-1,6,7,-1,13,10,0.030750209465622902,,,0.04057992622256279,1308.4381103515625,
7623,A,W;A,Gnonto,Fiorentina,7,7,0,8,8,0,25,27,0.02632041648030281,,,0.04099944606423378,1061.8714599609375,
5918,A,A,Sulemana K.,Atalanta,6,6,0,6,6,0,8,8,0.06180208548903465,,,0.09054676443338394,1149.730712890625,
6204,A,W;A,Kvernadze,Frosinone,6,4,2,7,5,2,24,24,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6556,A,A,Noslin,Lazio,6,6,0,6,6,0,8,8,0.08258342742919922,,,0.22064533829689026,1069.2635498046875,
7252,A,Pc,Stulic,Lecce,6,7,-1,6,6,0,11,10,0.04483720660209656,,,0.06733433902263641,1156.249267578125,
6831,A,W;A,Neres,Napoli,6,6,0,6,7,-1,20,20,0.10909044742584229,,,0.15398511290550232,1041.7620849609375,
608,A,Pc,Zapata D.,Torino,6,7,-1,6,6,0,12,10,0.07155486196279526,,,0.25220128893852234,1029.21044921875,
7620,A,A,Zeballos,Monza,6,6,0,6,6,0,18,18,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
4896,A,T;A,Maldini,Cagliari,5,5,0,6,6,0,21,21,0.09684040397405624,,,0.15224769711494446,1040.163818359375,
7610,A,Pc,Birligea,Frosinone,5,5,0,5,5,0,11,11,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6145,A,A,Ngonge,Monza,5,5,0,5,5,0,13,13,0.1008065789937973,,,0.1299598217010498,1036.690673828125,
7374,A,Pc,Mendy P.,Cagliari,4,4,0,4,3,1,12,10,0.0675068125128746,,,0.09042992442846298,1118.1448974609375,
7453,A,Pc,Havel,Genoa,4,4,0,3,3,0,5,5,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7001,A,W;A,N'Dri,Lecce,4,3,1,4,4,0,12,12,0.09290840476751328,,,0.153765469789505,1038.963623046875,
6519,A,Pc,Camarda,Milan,4,5,-1,4,4,0,20,17,0.026470880955457687,,,0.04765012487769127,1061.8714599609375,
5882,A,A,Mota,Monza,4,5,-1,4,5,-1,8,8,0.07832110673189163,,,0.09112900495529175,1191.4554443359375,
7162,A,A,Giovane,Napoli,4,4,0,4,4,0,7,7,0.049520477652549744,,,0.11435693502426147,1074.3031005859375,
7120,A,A,Lang,Napoli,4,3,1,4,3,1,14,14,0.09708908945322037,,,0.2309740036725998,1041.1903076171875,
6215,A,Pc,Lucca,Napoli,4,3,1,4,3,1,12,10,0.08510403335094452,,,0.19761458039283752,1000.6742553710938,
7213,A,A,Frigan,Parma,4,5,-1,4,5,-1,6,6,0.04608786478638649,,,0.09443728625774384,1138.00390625,
7349,A,Pc,Kulenovic,Torino,4,4,0,3,3,0,9,7,0.05082954838871956,,,0.07146239280700684,1066.928466796875,
7272,A,Pc,Gueye,Udinese,4,4,0,4,3,1,7,6,0.06636271625757217,,,0.05295876786112785,1044.435546875,
4387,A,Pc,Adorante,Venezia,4,5,-1,4,4,0,8,8,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7546,A,A,Robinson J.,Monza,4,4,0,4,4,0,5,5,0.058712612837553024,,,0.034561995416879654,1238.57421875,
2012,A,Pc,Milik,Juventus,4,5,-1,4,4,0,10,10,0.0513119250535965,,,0.23153157532215118,1037.753173828125,
7602,A,W;A,Fatah,Lecce,4,4,0,5,5,0,14,14,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
5336,A,Pc,Nzola,Cagliari,4,4,0,4,4,0,10,10,0.08028407394886017,,,0.17764884233474731,1008.354248046875,
6822,A,A,Ekhator,Juventus,3,3,0,3,3,0,10,10,0.05159185454249382,,,0.04909968748688698,1115.1024169921875,
7342,A,Pc,Elphege,Parma,3,3,0,3,3,0,11,10,0.07523095607757568,,,0.08131181448698044,1064.4256591796875,
7561,A,A,Lontani,Parma,3,1,2,3,1,2,11,11,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7627,A,Pc,Enem,Bologna,2,2,0,2,2,0,4,4,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7317,A,Pc,Trepy,Cagliari,1,1,0,1,1,0,2,2,0.0877603068947792,,,0.17189227044582367,1053.02392578125,
7161,A,Pc,Bayo V.,Udinese,1,1,0,1,1,0,3,3,0.07082980126142502,,,0.1770370453596115,1012.1940307617188,
7408,A,W;A,Lisman,Venezia,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7482,A,Pc,Lauberbach,Venezia,1,1,0,1,1,0,1,1,0.04716245085000992,,,0.08184468001127243,1141.776123046875,
7568,A,Pc,De Martis,Parma,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7622,A,A,Robinho Junior,Genoa,1,1,0,1,1,0,3,3,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
