Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M,pred_assists_per90,pred_clean_sheets_per90,pred_goals_against_per90,pred_goals_per90,pred_minutes,pred_tackles_won_per90
6572,A,Pc,Castro S.,Roma,14,14,0,13,13,0,81,78,0.08089616149663925,,,0.0609644278883934,1241.884521484375,
4371,A,A,Raspadori,Atalanta,13,13,0,14,14,0,62,64,0.08157792687416077,,,0.27569183707237244,993.9381103515625,
4463,A,A,Esposito Se.,Cagliari,13,13,0,14,14,0,40,40,0.09254409372806549,,,0.16588443517684937,1235.8292236328125,
4728,A,A,Nkunku,Milan,13,13,0,14,14,0,25,25,0.10110274702310562,,,0.1983700692653656,1054.4986572265625,
2038,A,Pc,Pinamonti,Sassuolo,13,13,0,12,12,0,55,52,0.06115720421075821,,,0.21132081747055054,1411.1201171875,
7547,A,Pc,Kevin Carlos,Cagliari,13,13,0,12,12,0,47,44,0.026982810348272324,,,0.07461870461702347,1109.284912109375,
5734,A,A,Soulè,Roma,12,12,0,13,13,0,53,53,0.10618704557418823,,,0.1502181738615036,1295.207275390625,
7484,A,Pc,Adams A.,Venezia,12,12,0,11,11,0,51,48,0.08891845494508743,,,0.16484619677066803,1142.884521484375,
6967,A,W;A,Diao,Como,11,11,0,12,12,0,50,52,0.07263117283582687,,,0.18409283459186554,1089.3778076171875,
4923,A,Pc,Colombo,Genoa,11,11,0,10,10,0,63,60,0.08893705159425735,,,0.16466303169727325,1310.348876953125,
6229,A,Pc,Tourè E.,Parma,11,11,0,11,11,0,43,43,0.03262465074658394,,,0.07065162062644958,1019.2332153320312,
5672,A,A,Dia,Lazio,10,10,0,11,11,0,31,33,0.08203187584877014,,,0.15826597809791565,1138.83740234375,
7313,A,Pc,Ratkov,Lazio,10,10,0,9,9,0,32,29,0.031518805772066116,,,0.04681158438324928,1072.1474609375,
7347,A,Pc,Bowie,Sassuolo,10,10,0,9,9,0,39,36,0.044324908405542374,,,0.09443885833024979,1101.0570068359375,
7554,A,Pc,Romero D.,Parma,10,10,0,10,10,0,38,38,0.08973561972379684,,,0.11616986244916916,1412.2799072265625,
6530,A,W;A,Ghedjemis,Frosinone,9,9,0,10,10,0,30,32,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
5544,A,Pc,David,Juventus,9,9,0,8,8,0,40,37,0.09955544024705887,,,0.1144866794347763,1148.9033203125,
5029,A,Pc,Geubbels,Lecce,9,9,0,8,8,0,25,23,0.07380827516317368,,,0.15579251945018768,1067.0084228515625,
2155,A,Pc,Cutrone,Monza,9,9,0,8,8,0,33,30,0.05502833425998688,,,0.20583249628543854,1073.49169921875,
6646,A,A,Adams C.,Torino,9,9,0,10,10,0,32,34,0.08891845494508743,,,0.16484619677066803,1142.884521484375,
4359,A,Pc,Piccoli,Bologna,8,8,0,7,7,0,31,28,0.06638015806674957,,,0.1933092176914215,1233.85546875,
6164,A,A,Vitinha O.,Genoa,8,8,0,8,8,0,20,21,0.08441846817731857,,,0.07981696724891663,1319.199462890625,
6904,A,A,Yeboah J.,Venezia,8,8,0,8,8,0,28,29,0.07783802598714828,,,0.15682217478752136,1060.6990966796875,
7449,A,Pc,Rrahmani Al.,Venezia,8,8,0,7,7,0,20,17,0.030750209465622902,,,0.04057992622256279,1308.4381103515625,
5436,A,Pc,Raimondo,Frosinone,7,7,0,6,6,0,24,21,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6669,A,Pc,Bonny,Inter,7,7,0,6,6,0,21,18,0.09824270755052567,,,0.12214168161153793,1255.8687744140625,
7252,A,Pc,Stulic,Lecce,7,7,0,6,6,0,18,16,0.04483720660209656,,,0.06733433902263641,1156.249267578125,
608,A,Pc,Zapata D.,Torino,7,7,0,6,6,0,18,16,0.07155486196279526,,,0.25220128893852234,1029.21044921875,
5918,A,A,Sulemana K.,Atalanta,6,6,0,6,6,0,16,17,0.06180208548903465,,,0.09054676443338394,1149.730712890625,
6598,A,Pc,Mutandwa,Cagliari,6,6,0,6,6,0,15,12,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
2832,A,W;A,Boga,Juventus,6,6,0,7,7,0,25,28,0.0981922373175621,,,0.19998538494110107,994.0010986328125,
6556,A,A,Noslin,Lazio,6,6,0,6,6,0,17,17,0.08258342742919922,,,0.22064533829689026,1069.2635498046875,
7008,A,Pc,Gimenez,Milan,6,6,0,5,5,0,14,13,0.0920678973197937,,,0.0767459124326706,1155.3018798828125,
6831,A,W;A,Neres,Napoli,6,6,0,7,7,0,22,25,0.10909044742584229,,,0.15398511290550232,1041.7620849609375,
4896,A,T;A,Maldini,Cagliari,5,5,0,6,6,0,22,22,0.09684040397405624,,,0.15224769711494446,1040.163818359375,
6519,A,Pc,Camarda,Milan,5,5,0,4,4,0,20,17,0.026470880955457687,,,0.04765012487769127,1061.8714599609375,
5882,A,A,Mota,Monza,5,5,0,5,5,0,18,18,0.07832110673189163,,,0.09112900495529175,1191.4554443359375,
7213,A,A,Frigan,Parma,5,5,0,5,5,0,13,13,0.04608786478638649,,,0.09443728625774384,1138.00390625,
4387,A,Pc,Adorante,Venezia,5,5,0,4,4,0,14,12,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
2012,A,Pc,Milik,Juventus,5,5,0,4,4,0,13,11,0.0513119250535965,,,0.23153157532215118,1037.753173828125,
6243,A,Pc,Borrelli,Cagliari,4,4,0,3,3,0,9,7,0.047962479293346405,,,0.09313170611858368,1118.2762451171875,
7374,A,Pc,Mendy P.,Cagliari,4,4,0,3,3,0,9,7,0.06220204010605812,,,0.03596974164247513,1253.67919921875,
313,A,Pc,Morata,Como,4,4,0,3,3,0,10,8,0.07375431060791016,,,0.27233847975730896,1073.9398193359375,
6204,A,W;A,Kvernadze,Frosinone,4,4,0,5,5,0,15,16,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7453,A,Pc,Havel,Genoa,4,4,0,3,3,0,9,7,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7162,A,A,Giovane,Napoli,4,4,0,4,4,0,10,10,0.049520477652549744,,,0.11435693502426147,1074.3031005859375,
7349,A,Pc,Kulenovic,Torino,4,4,0,3,3,0,9,7,0.05082954838871956,,,0.07146239280700684,1066.928466796875,
7272,A,Pc,Gueye,Udinese,4,4,0,3,3,0,7,6,0.0625201091170311,,,0.07105691730976105,1223.887939453125,
7546,A,A,Robinson J.,Monza,4,4,0,4,4,0,10,10,0.041396744549274445,,,0.03126714378595352,1348.9569091796875,
7128,A,W;A,Kuhn,Como,3,3,0,4,4,0,5,7,0.04580241069197655,,,0.026956334710121155,1061.8714599609375,
6822,A,A,Ekhator,Juventus,3,3,0,3,3,0,10,10,0.05159185454249382,,,0.04909968748688698,1115.1024169921875,
7001,A,W;A,N'Dri,Lecce,3,3,0,4,4,0,9,11,0.09290840476751328,,,0.153765469789505,1038.963623046875,
7523,A,Pc,Varela G.,Monza,3,3,0,3,3,0,7,6,0.06646133214235306,,,0.07456338405609131,1388.344970703125,
7120,A,A,Lang,Napoli,3,3,0,3,3,0,10,10,0.09708908945322037,,,0.2309740036725998,1041.1903076171875,
6215,A,Pc,Lucca,Napoli,3,3,0,3,3,0,10,9,0.08510403335094452,,,0.19761458039283752,1000.6742553710938,
7342,A,Pc,Elphege,Parma,3,3,0,3,3,0,11,10,0.07523095607757568,,,0.08131181448698044,1064.4256591796875,
383,A,Pc,Petagna,Monza,2,2,0,2,2,0,5,5,0.06524411588907242,,,0.09862294793128967,1020.9205322265625,
7249,A,Pc,Buksa,Udinese,2,2,0,2,2,0,4,4,0.09001950919628143,,,0.2461102157831192,1170.9000244140625,
7338,A,A,Albarracin,Cagliari,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7317,A,Pc,Trepy,Cagliari,1,1,0,1,1,0,2,2,0.0877603068947792,,,0.17189227044582367,1053.02392578125,
7027,A,Pc,Azon,Como,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6981,A,Pc,Vaz,Roma,1,1,0,1,1,0,4,3,0.06866209208965302,,,0.21220962703227997,1014.5892333984375,
7158,A,Pc,Moro L.,Sassuolo,1,1,0,1,1,0,1,1,0.0632835105061531,,,0.05867272615432739,1064.25,
7161,A,Pc,Bayo V.,Udinese,1,1,0,1,1,0,3,3,0.07082980126142502,,,0.1770370453596115,1012.1940307617188,
7408,A,W;A,Lisman,Venezia,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7482,A,Pc,Lauberbach,Venezia,1,1,0,1,1,0,1,1,0.04716245085000992,,,0.08184468001127243,1141.776123046875,
7561,A,A,Lontani,Parma,1,1,0,1,1,0,3,3,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7568,A,Pc,De Martis,Parma,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
