Id,R,Nome,Squadra,Qt.A,Qt.I,Diff.,FVM,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,xAG,npxG,npxG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,PrgP,KP,PPA,PrgC,PrgR,SCA,SCA90,GCA,GCA90,Tkl,Int,Blocks,Tkl+Int,Clr,Err,Touches,Carries,Mis,Dis,CrdY,CrdR,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,PlayerScore,Score
2423,C,pulisic,Milan,28,28,0,218,christian pulisic,us USA,"FW,MF",Milan,25.0,1998.0,34,29,2478,27.5,11,9,20,8,3,4,12.0,6.4,8.9,15.2,53,20,37.7,1.92,0.73,825,1078,76.5,105,69,35,121,191,125,4.54,14,0.51,43,5,25,48,13,2,1367,859,57,40,1,0,,,,,,,,,,,,,,,,,,,,,,100.0,100.0
2167,C,orsolini,Bologna,30,30,0,218,riccardo orsolini,it ITA,FW,Bologna,27.0,1997.0,30,23,1878,20.9,15,4,19,12,3,3,10.1,3.7,7.8,11.5,72,25,34.7,3.45,1.2,425,646,65.8,69,30,29,61,186,59,2.83,5,0.24,16,8,31,24,10,1,916,589,48,25,2,0,,,,,,,,,,,,,,,,,,,,,,89.34095503582698,94.94163424124513
6875,C,paz,Como,21,20,1,132,nicolas paz,ar ARG,"MF,FW",Como,19.0,2004.0,35,30,2687,29.9,6,8,14,6,0,1,9.3,6.0,8.5,14.5,109,37,33.9,3.65,1.24,992,1231,80.6,163,54,38,77,171,144,4.82,16,0.54,51,21,29,72,16,0,1683,1093,101,45,6,0,,,,,,,,,,,,,,,,,,,,,,85.53010378900383,94.16342412451361
632,C,zaccagni,Lazio,26,26,0,206,mattia zaccagni,it ITA,FW,Lazio,29.0,1995.0,34,33,2686,29.8,8,6,14,6,2,2,6.4,4.6,4.9,9.5,46,14,30.4,1.54,0.47,872,1151,75.8,114,55,39,91,264,107,3.59,9,0.3,38,29,31,67,22,2,1458,911,49,40,10,0,,,,,,,,,,,,,,,,,,,,,,87.7618577485004,90.6614785992218
2379,C,rabiot,Milan,23,23,0,145,adrien rabiot,fr FRA,MF,Marseille,29.0,1995.0,29,27,2485,27.6,9,4,13,9,0,0,7.3,3.8,7.3,11.1,48,22,45.8,1.74,0.8,1309,1543,84.8,168,28,24,79,174,66,2.39,11,0.4,49,21,38,70,32,0,1822,1096,52,31,4,0,,,,,,,,,,,,,,,,,,,,,,70.8171206225681,70.8171206225681
22,C,de roon,Atalanta,12,12,0,32,marten de roon,nl NED,"MF,DF",Atalanta,33.0,1991.0,36,34,3058,34.0,4,4,8,4,0,0,0.9,2.3,0.9,3.2,14,4,28.6,0.41,0.12,1950,2258,86.4,242,25,27,37,32,73,2.15,14,0.41,74,47,17,121,67,1,2538,1475,24,9,5,0,,,,,,,,,,,,,,,,,,,,,,67.94709056164427,68.48249027237352
2517,C,de bruyne,Napoli,23,23,0,139,kevin de bruyne,be BEL,"MF,FW",Manchester City,33.0,1991.0,28,19,1702,18.9,4,7,11,4,0,0,5.1,8.0,5.1,13.1,57,15,26.3,3.01,0.79,908,1196,75.9,157,57,59,51,150,113,5.97,11,0.58,17,7,28,24,10,1,1368,812,26,28,2,0,,,,,,,,,,,,,,,,,,,,,,69.01788998310285,68.48249027237352
5687,C,vlasic,Torino,14,15,-1,39,nikola vlasic,hr CRO,"MF,FW",Torino,26.0,1997.0,30,23,2117,23.5,5,4,9,3,2,2,3.4,2.4,1.8,4.2,30,10,33.3,1.28,0.43,613,768,79.8,94,32,24,53,110,70,2.98,8,0.34,37,9,19,46,15,0,983,607,44,42,0,0,,,,,,,,,,,,,,,,,,,,,,60.53445944264227,67.70428015564202
5791,C,frendrup,Genoa,9,9,0,21,morten frendrup,dk DEN,MF,Genoa,23.0,2001.0,35,35,3103,34.5,2,0,2,2,0,0,1.6,0.9,1.6,2.5,30,9,30.0,0.87,0.26,1067,1250,85.4,106,14,11,24,29,53,1.54,4,0.12,102,47,23,149,57,0,1647,737,41,24,5,0,,,,,,,,,,,,,,,,,,,,,,55.2894228136693,67.70428015564202
4892,C,saelemaekers,Milan,12,12,0,40,alexis saelemaekers,be BEL,"DF,FW",Roma,25.0,1999.0,22,17,1389,15.4,7,3,10,7,0,0,2.5,2.6,2.5,5.1,25,12,48.0,1.62,0.78,630,773,81.5,53,24,22,39,136,55,3.57,10,0.65,33,9,20,42,8,1,945,582,39,14,4,0,,,,,,,,,,,,,,,,,,,,,,66.92607003891051,66.9260700389105
536,C,politano,Napoli,16,15,1,65,matteo politano,it ITA,"FW,MF",Napoli,30.0,1993.0,37,34,2804,31.2,3,4,7,3,0,0,3.1,4.8,3.1,7.9,56,14,25.0,1.8,0.45,873,1261,69.2,129,56,55,135,278,105,3.37,10,0.32,29,13,57,42,50,1,1561,920,47,24,3,0,,,,,,,,,,,,,,,,,,,,,,65.48856606351234,64.98054474708171
5301,C,luis henrique,Inter,6,7,-1,14,luis henrique,br BRA,"DF,FW",Marseille,22.0,2001.0,33,29,2613,29.0,7,7,14,7,0,0,4.2,4.2,4.2,8.3,30,14,46.7,1.03,0.48,1156,1427,81.0,143,53,47,84,280,105,3.62,15,0.52,16,10,31,26,30,0,1643,1015,30,19,0,0,,,,,,,,,,,,,,,,,,,,,,65.31987090672264,63.035019455252915
6549,C,pierotti,Lecce,10,10,0,20,santiago pierotti,ar ARG,FW,Lecce,23.0,2001.0,36,22,1937,21.5,4,2,6,4,0,0,3.1,2.4,3.1,5.5,32,7,21.9,1.49,0.33,311,436,71.3,38,25,9,43,85,50,2.32,2,0.09,46,14,24,60,32,0,730,353,60,33,6,1,,,,,,,,,,,,,,,,,,,,,,49.908323861515115,63.035019455252915
6815,C,fadera,Sassuolo,6,6,0,13,alieu fadera,gm GAM,"FW,DF",Como,22.0,2001.0,28,20,1644,18.3,1,3,4,1,0,0,1.7,4.0,1.7,5.7,28,9,32.1,1.53,0.49,441,591,74.6,36,23,24,74,160,54,2.95,7,0.38,64,12,28,76,10,0,844,544,41,33,2,1,,,,,,,,,,,,,,,,,,,,,,52.21253377360004,62.2568093385214
4220,C,zambo anguissa,Napoli,16,15,1,63,andre frank zambo anguissa,cm CMR,MF,Napoli,28.0,1995.0,35,32,2852,31.7,6,4,10,6,0,0,4.4,2.4,4.4,6.8,44,12,27.3,1.39,0.38,1275,1509,84.5,144,26,21,24,119,75,2.37,9,0.28,42,35,25,77,40,1,1825,915,48,35,5,0,,,,,,,,,,,,,,,,,,,,,,61.95924214392188,61.478599221789885
4686,C,fofana,Milan,11,11,0,31,malick fofana,be BEL,FW,Lyon,19.0,2005.0,29,16,1589,17.7,5,4,9,5,0,0,3.8,3.7,3.8,7.6,31,15,48.4,1.76,0.85,494,638,77.4,45,25,32,112,205,55,3.12,11,0.62,22,8,32,30,6,0,828,587,36,18,2,0,,,,,,,,,,,,,,,,,,,,,,60.70038910505837,60.70038910505837
2765,C,odgaard,Bologna,15,16,-1,67,jens odgaard,dk DEN,"MF,FW",Bologna,25.0,1999.0,29,24,1952,21.7,6,1,7,6,0,0,3.6,1.8,3.6,5.4,49,22,44.9,2.26,1.01,374,500,74.8,50,16,15,35,99,45,2.08,6,0.28,20,9,22,29,12,1,759,454,56,33,1,0,,,,,,,,,,,,,,,,,,,,,,54.190415349599974,57.587548638132304
2194,C,calhanoglu,Inter,22,23,-1,143,hakan calhanoglu,tr TUR,MF,Inter,30.0,1994.0,28,25,1879,20.9,5,6,11,2,3,4,4.4,5.6,1.3,6.9,41,12,29.3,1.96,0.57,1464,1690,86.6,173,49,28,52,51,99,4.58,14,0.65,43,17,12,60,24,0,1881,1150,21,9,5,0,,,,,,,,,,,,,,,,,,,,,,59.27173471165573,57.19844357976653
5685,C,koopmeiners,Juventus,14,14,0,35,teun koopmeiners,nl NED,"MF,FW",Juventus,26.0,1998.0,28,23,1994,22.2,3,3,6,3,0,0,3.9,2.9,3.9,6.8,42,10,23.8,1.9,0.45,761,953,79.9,89,38,18,32,127,63,2.84,3,0.14,32,8,12,40,26,2,1170,591,40,16,3,0,,,,,,,,,,,,,,,,,,,,,,56.3447354666357,57.19844357976653
6884,C,conceicao,Juventus,18,18,0,81,francisco conceicao,pt POR,"FW,MF",Juventus,21.0,2002.0,26,12,1340,14.9,3,3,6,3,0,0,2.3,4.3,2.3,6.6,40,13,32.5,2.69,0.87,427,545,78.3,35,28,20,95,143,64,4.3,9,0.6,23,6,21,29,6,0,739,548,35,22,5,1,,,,,,,,,,,,,,,,,,,,,,55.96143794645451,56.809338521400775
788,C,freuler,Bologna,11,11,0,23,remo freuler,ch SUI,MF,Bologna,32.0,1992.0,37,37,3204,35.6,1,2,3,1,0,0,1.3,1.5,1.3,2.7,17,4,23.5,0.48,0.11,1704,1944,87.7,208,36,24,39,56,74,2.08,3,0.08,79,38,16,117,57,1,2245,1216,32,14,6,0,,,,,,,,,,,,,,,,,,,,,,52.359658074275664,55.6420233463035
6831,C,neres,Napoli,13,13,0,30,david neres,br BRA,FW,Napoli,27.0,1997.0,28,13,1283,14.3,2,4,6,2,0,0,2.7,3.5,2.7,6.2,29,7,24.1,2.03,0.49,420,555,75.7,32,26,21,73,143,59,4.14,9,0.63,21,7,20,28,4,0,724,443,38,23,1,0,,,,,,,,,,,,,,,,,,,,,,55.29274140691762,54.86381322957199
827,C,locatelli,Juventus,13,12,1,50,manuel locatelli,it ITA,MF,Juventus,26.0,1998.0,36,34,2822,31.4,2,2,4,1,1,1,1.8,2.5,1.0,3.5,24,7,29.2,0.77,0.22,2134,2431,87.8,294,29,31,33,33,98,3.13,8,0.26,72,23,14,95,77,0,2752,1559,25,8,9,0,,,,,,,,,,,,,,,,,,,,,,52.89505778500494,53.69649805447471
6634,C,tete morente,Lecce,9,9,0,19,tete morente,es ESP,"FW,MF",Lecce,27.0,1996.0,31,23,2021,22.5,3,2,5,3,0,0,2.9,1.6,2.9,4.5,41,13,31.7,1.83,0.58,545,729,74.8,102,25,23,48,144,61,2.72,4,0.18,27,14,29,41,31,1,983,560,43,15,5,0,,,,,,,,,,,,,,,,,,,,,,41.89834595781515,52.918287937743195
6271,C,el aynaoui,Roma,9,9,0,22,neil el aynaoui,fr FRA,MF,Lens,23.0,2001.0,24,17,1588,17.6,8,1,9,5,3,3,4.0,2.0,1.6,3.6,16,7,43.8,0.91,0.4,816,966,84.5,75,22,7,11,29,42,2.38,2,0.11,39,30,17,69,29,0,1196,582,25,21,4,0,,,,,,,,,,,,,,,,,,,,,,50.475803306978186,52.52918287937744
4459,C,rovella,Lazio,8,8,0,22,nicolo rovella,it ITA,MF,Lazio,22.0,2001.0,33,31,2718,30.2,0,3,3,0,0,0,1.5,2.2,1.5,3.7,28,8,28.6,0.93,0.26,1862,2078,89.6,159,31,24,45,42,71,2.35,3,0.1,84,47,11,131,46,3,2354,1451,22,14,13,0,,,,,,,,,,,,,,,,,,,,,,50.47248471372986,52.14007782101168
5761,C,zhegrova,Juventus,19,19,0,80,edon zhegrova,xk KVX,"FW,MF",Lille,25.0,1999.0,12,12,978,10.9,4,1,5,4,0,0,2.3,2.2,2.3,4.5,23,9,39.1,2.12,0.83,316,416,76.0,54,16,26,37,81,38,3.5,3,0.28,5,4,8,9,1,0,524,360,23,29,1,0,,,,,,,,,,,,,,,,,,,,,,51.36186770428017,52.14007782101168
6844,C,rowe,Bologna,14,14,0,49,jon rowe,eng ENG,"FW,MF",Marseille,21.0,2003.0,28,6,807,9.0,3,3,6,3,0,0,3.5,4.5,3.5,8.0,36,15,41.7,4.01,1.67,233,291,80.1,31,18,14,30,96,38,4.24,7,0.78,15,2,8,17,4,0,438,294,35,13,2,0,,,,,,,,,,,,,,,,,,,,,,48.69814352362701,51.75097276264592
6486,C,suslov,Verona,8,9,-1,14,tomas suslov,sk SVK,"MF,FW",Hellas Verona,22.0,2002.0,31,27,2080,23.1,0,1,1,0,0,0,1.6,1.9,1.6,3.5,32,7,21.9,1.38,0.3,387,529,73.2,82,27,22,39,77,74,3.2,4,0.17,54,18,20,72,17,1,811,462,54,34,7,1,,,,,,,,,,,,,,,,,,,,,,39.7783179710121,50.97276264591439
6218,C,oristanio,Parma,12,12,0,38,gaetano oristanio,it ITA,"FW,MF",Venezia,21.0,2002.0,37,29,2315,25.7,3,3,6,3,0,0,4.1,2.6,4.1,6.8,44,12,27.3,1.71,0.47,307,443,69.3,64,33,22,72,131,69,2.68,7,0.27,17,6,20,23,6,1,758,543,80,72,3,0,,,,,,,,,,,,,,,,,,,,,,43.42932364304105,50.583657587548636
6398,C,isaksen,Lazio,13,14,-1,38,gustav isaksen,dk DEN,FW,Lazio,23.0,2001.0,37,29,2210,24.6,4,2,6,4,0,0,5.2,2.1,5.2,7.3,54,24,44.4,2.2,0.98,610,796,76.6,46,35,24,95,249,93,3.79,9,0.37,16,10,32,26,21,1,1084,698,46,31,5,0,,,,,,,,,,,,,,,,,,,,,,48.5891830453071,50.19455252918288
6984,C,ondrejka,Parma,12,13,-1,15,jacob ondrejka,se SWE,"MF,FW",Parma,21.0,2002.0,12,3,422,4.7,5,0,5,5,0,0,1.3,0.6,1.3,1.9,14,10,71.4,2.99,2.13,95,127,74.8,11,7,3,13,21,14,2.99,1,0.21,12,7,3,19,2,0,192,107,10,3,0,0,,,,,,,,,,,,,,,,,,,,,,42.42710848204781,49.416342412451364
1870,C,barella,Inter,14,14,0,55,nicolo barella,it ITA,MF,Inter,27.0,1997.0,32,28,2456,27.3,3,6,9,3,0,0,2.2,4.5,2.2,6.7,42,9,21.4,1.54,0.33,1484,1808,82.1,235,55,54,63,133,112,4.07,15,0.54,50,12,28,62,16,1,2064,1393,29,42,4,0,,,,,,,,,,,,,,,,,,,,,,49.997925879219814,48.24902723735409
5562,C,thuram,Juventus,16,16,0,57,khephren thuram,fr FRA,MF,Juventus,23.0,2001.0,35,26,2326,25.8,4,5,9,4,0,0,3.5,3.6,3.5,7.1,36,10,27.8,1.39,0.39,1228,1389,88.4,123,25,19,74,52,56,2.17,10,0.39,44,14,17,58,39,2,1661,1067,28,23,5,0,,,,,,,,,,,,,,,,,,,,,,46.37899994192463,47.08171206225681
2606,C,modric,Milan,13,12,1,42,luka modric,hr CRO,MF,Real Madrid,38.0,1985.0,35,17,1827,20.3,2,6,8,2,0,0,1.6,7.0,1.6,8.5,22,6,27.3,1.08,0.3,1724,1969,87.6,208,66,34,62,63,122,6.01,15,0.74,31,27,15,58,17,0,2124,1419,23,13,7,0,,,,,,,,,,,,,,,,,,,,,,46.3035019455253,46.30350194552529
4404,C,thorsby,Genoa,5,5,0,12,morten thorsby,no NOR,"MF,FW",Genoa,28.0,1996.0,30,22,1898,21.1,0,1,1,0,0,0,2.8,2.1,2.8,4.9,15,6,40.0,0.71,0.28,353,530,66.6,58,27,10,24,76,55,2.61,2,0.09,49,5,20,54,28,1,753,295,45,28,6,0,,,,,,,,,,,,,,,,,,,,,,37.495125816166535,45.91439688715953
6629,C,dele bashiru,Lazio,11,11,0,31,fisayo dele bashiru,ng NGA,"MF,FW",Lazio,23.0,2001.0,20,12,947,10.5,3,1,4,3,0,0,1.1,0.8,1.1,1.9,16,5,31.3,1.52,0.48,315,359,87.7,26,10,4,23,57,24,2.28,1,0.09,10,4,7,14,5,0,436,257,16,17,0,0,,,,,,,,,,,,,,,,,,,,,,44.44591937477704,45.91439688715953
5813,C,miretti,Juventus,4,5,-1,9,fabio miretti,it ITA,"MF,FW",Genoa,20.0,2003.0,25,22,1677,18.6,3,3,6,3,0,0,3.1,2.0,3.1,5.1,24,6,25.0,1.29,0.32,422,567,74.4,54,22,13,33,100,53,2.84,6,0.32,28,7,14,35,13,2,847,461,63,36,2,0,,,,,,,,,,,,,,,,,,,,,,44.845809861199854,45.525291828793776
4479,C,elmas,Napoli,11,11,0,25,elif elmas,mk MKD,"FW,MF",Torino,24.0,1999.0,13,12,1021,11.3,4,0,4,4,0,0,1.4,0.4,1.4,1.8,19,9,47.4,1.67,0.79,270,336,80.4,34,9,15,42,58,29,2.56,3,0.26,10,6,4,16,5,2,444,303,22,10,0,0,,,,,,,,,,,,,,,,,,,,,,44.70476964814616,44.357976653696504
779,C,cristante,Roma,10,9,1,23,bryan cristante,it ITA,MF,Roma,29.0,1995.0,30,23,2045,22.7,4,2,6,4,0,0,2.1,1.4,2.1,3.5,30,7,23.3,1.32,0.31,1067,1296,82.3,145,18,17,25,41,51,2.24,5,0.22,48,19,19,67,36,1,1497,833,23,13,8,0,,,,,,,,,,,,,,,,,,,,,,42.250116842137295,43.96887159533075
6020,C,ellertsson,Genoa,6,5,1,13,mikael ellertsson,is ISL,"DF,MF",Venezia,22.0,2002.0,36,29,2470,27.4,2,2,4,2,0,0,1.1,1.6,1.1,2.7,21,4,19.0,0.77,0.15,431,607,71.0,36,20,8,33,92,46,1.68,5,0.18,58,17,20,75,79,0,938,460,48,19,2,0,,,,,,,,,,,,,,,,,,,,,,35.27083869147869,43.190661478599225
6908,C,atta,Udinese,8,6,2,32,arthur atta,fr FRA,"MF,FW",Udinese,21.0,2003.0,27,12,1251,13.9,0,1,1,0,0,0,1.3,1.4,1.3,2.8,26,7,26.9,1.87,0.5,509,633,80.4,57,18,8,31,77,46,3.31,2,0.14,20,7,22,27,15,1,813,515,34,22,5,0,,,,,,,,,,,,,,,,,,,,,,37.477979751050206,42.80155642023347
5589,C,kone,Roma,14,14,0,41,jonathan ikone,fr FRA,FW,Como,26.0,1998.0,13,5,540,6.0,2,0,2,2,0,0,1.8,0.2,1.8,1.9,16,5,31.3,2.67,0.83,136,168,81.0,17,2,7,23,55,14,2.33,3,0.5,15,0,3,15,1,1,257,168,9,14,1,0,,,,,,,,,,,,,,,,,,,,,,41.12843232420445,42.80155642023347
4349,C,nicolussi caviglia,Fiorentina,9,9,0,23,hans nicolussi caviglia,it ITA,MF,Venezia,24.0,2000.0,35,33,2861,31.8,4,2,6,4,0,0,2.4,2.1,2.4,4.5,53,20,37.7,1.67,0.63,1119,1411,79.3,140,29,15,20,22,66,2.08,4,0.13,47,28,28,75,55,2,1739,901,40,37,7,1,,,,,,,,,,,,,,,,,,,,,,39.427653284439394,41.24513618677044
2670,C,bailey,Roma,15,16,-1,51,leon bailey,jm JAM,"FW,MF",Aston Villa,26.0,1997.0,24,14,1139,12.7,1,2,3,1,0,0,1.7,1.5,1.7,3.3,28,6,21.4,2.21,0.47,277,390,71.0,35,16,20,58,121,38,3.01,4,0.32,7,3,24,10,12,0,545,348,35,25,3,0,,,,,,,,,,,,,,,,,,,,,,39.25895812764969,40.85603112840467
2117,C,kastanos,Verona,4,4,0,10,grigoris kastanos,cy CYP,"MF,FW",Hellas Verona,26.0,1998.0,27,8,872,9.7,1,1,2,1,0,0,1.0,1.7,1.0,2.7,22,5,22.7,2.27,0.52,224,323,69.3,34,12,7,12,27,24,2.47,2,0.21,23,7,8,30,8,0,438,239,8,10,4,0,,,,,,,,,,,,,,,,,,,,,,31.579733351032502,40.46692607003891
5559,C,da cunha,Como,12,12,0,33,lucas da cunha,fr FRA,MF,Como,23.0,2001.0,36,30,2613,29.0,3,2,5,3,0,0,2.0,3.8,2.0,5.8,37,14,37.8,1.27,0.48,1439,1702,84.5,154,55,29,63,85,110,3.79,7,0.24,45,17,30,62,30,1,1929,1200,20,16,4,0,,,,,,,,,,,,,,,,,,,,,,36.75673881841488,40.46692607003891
6640,C,felici,Cagliari,6,6,0,8,mattia felici,it ITA,"MF,FW",Cagliari,23.0,2001.0,20,9,925,10.3,0,3,3,0,0,0,0.6,1.0,0.6,1.6,10,6,60.0,0.97,0.58,188,277,67.9,19,10,3,39,75,31,3.02,4,0.39,17,7,14,24,7,1,422,259,26,10,1,0,,,,,,,,,,,,,,,,,,,,,,33.32697269627404,40.07782101167315
