Id,R,Nome,Squadra,Qt.A,Qt.I,Diff.,FVM,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,xAG,npxG,npxG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,PrgP,KP,PPA,PrgC,PrgR,SCA,SCA90,GCA,GCA90,Tkl,Int,Blocks,Tkl+Int,Clr,Err,Touches,Carries,Mis,Dis,CrdY,CrdR,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,PlayerScore,Score
6207,A,almqvist,Parma,5,4,1,13,pontus almqvist,se SWE,"FW,MF",Parma,25.0,1999.0,29,10,1112,12.4,1,1,2,1,0,0,2.1,1.3,2.1,3.5,26,9,34.6,2.1,0.73,215,297,72.4,12,10,4,42,85,26,2.1,2,0.16,17,19,11,36,8,0,462,298,31,13,5,0,,,,,,,,,,,,,,,,,,,,,,7.378108973525914,9.55056179775281
6895,A,dominguez,Bologna,8,9,-1,17,alex dominguez,es ESP,GK,Toulouse,26.0,1998.0,1,0,19,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,8,11,72.7,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,11,3,0,0,0,0,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,6.955110710876612,7.865168539325844
6555,A,moumbagna,Cremonese,6,6,0,16,faris pemi moumbagna,cm CMR,FW,Marseille,24.0,2000.0,1,0,8,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0,0,,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,5.061454512652489,6.741573033707865
6145,A,ngonge,Torino,8,9,-1,20,cyril ngonge,be BEL,FW,Napoli,24.0,2000.0,18,1,216,2.4,0,0,0,0,0,0,0.7,0.4,0.7,1.1,13,6,46.2,5.42,2.5,68,87,78.2,8,3,1,7,36,12,4.98,0,0.0,8,2,1,10,4,0,145,93,4,7,2,0,,,,,,,,,,,,,,,,,,,,,,5.659105190494466,6.741573033707865
6822,A,ekhator,Genoa,1,1,0,3,jeff ekhator,it ITA,"FW,MF",Genoa,17.0,2006.0,24,6,769,8.5,1,1,2,1,0,0,1.3,1.0,1.3,2.3,10,3,30.0,1.17,0.35,110,165,66.7,14,11,4,4,51,21,2.46,2,0.23,7,2,6,9,5,0,254,130,34,9,1,0,,,,,,,,,,,,,,,,,,,,,,4.627333434241352,6.179775280898878
6836,A,meister,Pisa,2,2,0,13,henrik meister,dk DEN,FW,Rennes,20.0,2003.0,4,0,63,0.7,1,0,1,1,0,0,0.1,0.3,0.1,0.3,2,1,50.0,2.86,1.43,11,14,78.6,1,2,0,2,4,3,4.29,1,1.43,2,1,0,3,0,0,31,12,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,4.2822203637479275,5.617977528089888
6001,A,banda,Lecce,5,5,0,10,lameck banda,zm ZAM,"FW,MF",Lecce,23.0,2001.0,15,6,610,6.8,0,1,1,0,0,0,1.2,1.1,1.2,2.3,17,4,23.5,2.51,0.59,125,162,77.2,7,11,8,27,46,23,3.39,1,0.15,8,2,3,10,8,1,252,169,17,9,1,0,,,,,,,,,,,,,,,,,,,,,,3.5503569238954777,5.056179775280899
7129,A,rodriguez,Como,6,5,1,18,adrian rodriguez,es ESP,GK,Alavés,23.0,2000.0,2,1,122,1.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,19,50,38.0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,3,1,58,19,0,0,1,0,2.0,1.0,122.0,1.4,2.0,1.48,6.0,4.0,83.3,0.0,1.0,0.0,1.0,100.0,1.0,0.0,0.0,1.5,0.13,-0.5,-0.36,4.239742164721639,5.056179775280899
7158,A,moro,Sassuolo,1,1,0,1,nikola moro,hr CRO,MF,Bologna,26.0,1998.0,22,15,1208,13.4,0,2,2,0,0,0,0.5,0.8,0.5,1.3,14,2,14.3,1.04,0.15,646,805,80.2,93,20,10,17,21,48,3.56,6,0.44,35,13,11,48,18,0,923,486,11,4,1,0,,,,,,,,,,,,,,,,,,,,,,3.8345047327389947,5.056179775280899
247,A,pavoletti,Cagliari,1,1,0,3,leonardo pavoletti,it ITA,"FW,MF",Cagliari,35.0,1988.0,26,1,445,4.9,2,0,2,2,0,0,2.7,1.0,2.7,3.7,18,7,38.9,3.64,1.42,92,158,58.2,17,9,6,1,26,17,3.42,1,0.2,1,0,5,1,3,0,225,86,18,2,5,0,,,,,,,,,,,,,,,,,,,,,,3.785197405134995,5.056179775280899
